#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------brms------umax------bmax------o2m------divu2m----gg2m---
    0   1.0000  4.89E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.00E+00
   20   1.0010  4.88E-05 2.656E-09 2.443E-04 5.066E-14 1.613E-10 7.288E-05 2.211E-02 3.802E-04 6.398E-02 1.287E-03 5.161E-03 3.04E-13
   40   1.0020  4.86E-05 3.853E-08 4.642E-04 5.813E-13 1.235E-09 2.776E-04 3.047E-02 1.468E-03 9.380E-02 2.102E-02 6.459E-02 3.49E-12
   60   1.0029  4.84E-05 1.582E-07 6.823E-04 1.842E-12 3.451E-09 5.626E-04 3.694E-02 3.076E-03 1.092E-01 1.002E-01 2.268E-01 1.11E-11
   80   1.0039  4.83E-05 4.063E-07 9.286E-04 3.853E-12 6.610E-09 9.014E-04 4.310E-02 4.734E-03 1.220E-01 3.072E-01 4.843E-01 2.31E-11
  100   1.0049  4.81E-05 8.440E-07 1.160E-03 6.725E-12 1.052E-08 1.299E-03 4.816E-02 5.847E-03 1.402E-01 7.455E-01 8.411E-01 4.04E-11
  120   1.0058  4.79E-05 1.527E-06 1.368E-03 1.004E-11 1.500E-08 1.747E-03 5.230E-02 8.605E-03 1.549E-01 1.538E+00 1.288E+00 6.03E-11
  140   1.0068  4.76E-05 2.509E-06 1.581E-03 1.445E-11 1.989E-08 2.240E-03 5.623E-02 1.105E-02 1.664E-01 2.822E+00 1.759E+00 8.67E-11
  160   1.0077  4.74E-05 3.862E-06 1.782E-03 2.020E-11 2.535E-08 2.779E-03 5.971E-02 1.281E-02 1.831E-01 4.730E+00 2.226E+00 1.21E-10
  180   1.0087  4.72E-05 5.703E-06 1.982E-03 2.670E-11 3.157E-08 3.377E-03 6.296E-02 1.579E-02 1.913E-01 7.405E+00 2.806E+00 1.60E-10
  200   1.0096  4.69E-05 8.113E-06 2.164E-03 3.326E-11 3.855E-08 4.028E-03 6.579E-02 1.940E-02 1.875E-01 1.099E+01 3.464E+00 2.00E-10
  220   1.0105  4.69E-05 1.117E-05 2.377E-03 4.034E-11 4.611E-08 4.728E-03 6.895E-02 2.141E-02 1.972E-01 1.565E+01 4.121E+00 2.42E-10
